ques,skill
9581,10
3158,84
3359,74
6050,72
9319,10
11633,21
1122,54
14355,86
860,54
9041,2
9423,67
1121,58
4932,87
14729,4
5835,83
5969,83
7089,114
8801,20
36,21
4351,41
11335,34
9301,77
2570,35
9053,12
3483,2
737,68
4507,59
5011,87
5145,87
2311,40
4102,10
14845,71
5786,83
9597,112
6457,22
5920,83
3389,74
6080,72
14886,72
4657,3
15020,72
73,24
4206,67
3562,2
890,54
14037,46
14178,22
950,68
5339,37
6693,6
2505,27
4263,49
13838,102
5999,83
7119,114
3583,61
13461,115
4777,41
5737,83
13244,117
14655,95
4474,3
9300,10
8111,108
9331,77
9083,12
15217,64
5533,24
7852,113
10818,50
13540,115
4467,0
5950,83
7070,114
13190,2
2997,85
4769,42
5688,83
9103,75
11137,32
11693,21
6142,24
13324,2
8698,26
919,58
14708,79
6320,30
10392,63
14685,95
14867,72
2090,54
5901,83
11732,97
1193,68
14365,90
15499,19
2565,54
5383,93
5980,83
12160,22
11582,45
107,35
1764,5
8192,46
9312,77
13615,6
15258,78
15277,91
8472,100
7030,18
11887,92
8807,90
2484,102
1479,21
4779,63
3719,83
12893,21
6468,22
10876,4
3515,24
13694,6
12197,25
13231,16
5251,58
11197,59
13900,111
15209,78
14791,90
14395,90
12898,72
1241,85
12072,30
14207,39
2595,54
8522,42
11172,2
2173,65
15487,22
2875,108
8962,85
2071,54
3728,24
13384,2
14289,108
8122,108
8994,37
15307,91
1174,68
13999,9
11674,105
12587,72
2546,54
9216,86
3545,24
8173,46
9092,50
1879,5
13395,16
13596,6
12085,90
14923,101
1667,85
5593,64
13760,114
9605,83
10403,63
4677,65
2101,54
7450,65
8529,58
8644,45
13897,119
13675,6
13138,67
15240,73
12164,90
7045,16
13476,62
10845,115
4551,74
2576,54
960,85
10616,63
10979,115
3233,58
13976,119
9380,86
7124,16
1835,19
13626,6
577,54
2390,12
7698,22
1490,21
3625,30
5361,64
4803,2
6842,37
4519,14
5553,5
6423,90
13,103
528,54
1252,85
1648,85
1441,21
1386,85
1703,21
1546,37
3843,108
4862,87
5555,14
6069,6
10921,2
4176,25
12583,87
14914,101
13455,16
13059,16
13978,20
4415,41
11495,8
13097,42
14489,7
2420,12
185,65
1520,21
4056,108
10061,46
12039,108
8362,79
7207,27
2515,20
4554,92
9485,115
1816,19
4366,41
3029,12
439,103
558,54
2156,87
7679,22
14704,53
10034,34
3570,107
6099,6
8540,58
2769,58
15479,49
331,11
2989,61
3949,103
14026,74
2369,87
7933,23
3563,67
4843,87
14058,26
6675,58
4622,88
6050,6
2385,68
13524,92
14336,7
4162,103
10067,103
2665,85
4396,41
12684,115
2021,20
12059,63
13642,84
3831,3
13977,74
14376,79
14472,16
1927,92
8343,79
302,74
2616,85
6441,12
10104,106
8937,0
3574,54
3211,2
2600,77
4116,108
5231,24
8579,26
11397,65
800,58
1834,49
4055,98
934,58
8840,67
10139,100
6080,6
13047,59
8683,83
4569,90
6663,61
5207,81
7420,40
9877,63
13091,102
14882,72
3930,103
6184,63
6258,12
14546,86
17,63
91,12
7598,46
2350,87
7744,100
4067,108
14301,26
2570,90
6918,58
2289,77
8373,79
489,58
9828,63
7371,40
2660,20
10425,53
2646,85
4418,42
14217,32
304,12
2384,85
12577,2
7893,85
10147,45
8609,26
15273,78
9321,3
15078,68
14137,39
15257,70
15474,68
568,58
9907,63
6371,10
9518,22
15476,114
2463,85
3530,24
13753,49
13791,22
3312,67
14088,39
13477,114
15409,60
9858,63
3609,24
8402,83
6501,12
9178,75
2373,47
13326,114
8875,37
15108,68
1894,49
8377,26
3088,29
14282,26
6417,18
11274,92
6200,20
2308,103
6797,10
14722,32
9548,22
15379,73
9097,86
9809,63
14198,32
3560,24
1507,54
10115,106
13329,108
7109,16
3007,77
6061,90
11424,36
8590,26
5959,79
5818,103
1845,49
1991,103
11721,30
13245,114
4379,63
9888,63
10922,54
4117,63
9499,22
4788,2
4392,2
15490,25
2840,85
3322,88
7188,16
13690,6
13432,87
1604,108
107,90
6695,83
5635,103
13734,49
14069,39
3835,84
1116,24
9839,63
9261,86
3590,24
4068,63
7401,16
155,23
10293,4
7139,16
3069,29
8303,53
11577,106
11711,106
10589,2
630,23
1750,54
93,47
12264,26
7090,16
6042,90
5665,103
5799,103
3705,95
13593,84
8254,53
10549,51
6817,86
11944,21
213,85
13083,65
447,23
13446,117
5278,108
10586,118
7169,16
12477,26
1365,68
8275,112
8886,37
15512,26
7072,83
5093,62
6414,83
11218,65
13439,114
5010,64
14055,117
14674,95
1097,24
6887,37
3774,87
10357,2
10799,118
13397,117
4806,5
1578,68
7120,16
8644,100
6206,90
10480,72
10218,72
7023,83
5667,41
7298,22
3767,84
10295,26
10429,26
6838,37
2735,102
5123,62
3062,2
5646,103
10068,20
10491,86
2767,54
8075,64
4047,74
12569,86
12624,22
1127,24
1724,14
11044,6
12546,102
7150,16
9189,51
12719,30
2645,64
9725,31
14436,51
5074,62
7328,22
11065,65
8522,2
2644,105
9427,108
2140,77
10487,88
944,24
13420,77
6238,99
1078,24
949,102
6868,37
10861,6
7566,79
12101,102
10461,72
442,42
9542,31
13212,84
3716,95
14855,119
12654,22
2931,54
7279,22
6828,86
11379,117
4667,88
6962,86
10276,26
2815,108
317,47
12471,49
9618,26
4243,26
12659,100
13806,5
4348,42
7677,31
6562,115
7441,20
9755,31
11312,63
10734,86
9674,106
7358,22
12633,84
5816,2
7459,74
8056,64
15238,73
3887,98
6402,99
3303,47
15502,88
6641,115
4299,42
749,54
1420,30
12700,30
10551,86
13242,84
124,2
1607,85
10162,45
13765,88
15093,68
4697,88
2121,77
12823,100
4535,26
12501,49
7253,90
12740,102
9245,50
10880,32
14699,114
203,2
5296,87
11201,87
5134,25
8441,26
2200,77
2334,77
4514,88
9748,112
13633,90
2695,19
13834,80
12378,100
1740,92
4329,42
6013,115
7658,31
6758,3
913,54
5228,74
1637,85
9521,106
5663,2
10636,22
3065,3
3010,67
10715,86
15123,68
3808,47
14947,71
15136,7
6342,61
13348,42
5837,74
2301,21
8017,85
6635,54
12769,106
3465,58
4081,61
6772,59
11978,21
6133,72
11697,8
14273,19
14011,19
7688,31
1747,108
11444,87
10525,46
7927,47
12242,67
14377,76
1760,47
5015,87
10939,100
3416,58
15166,7
7172,114
13077,114
14849,71
12934,65
3393,74
3016,87
4310,42
10738,46
760,54
11235,98
1216,68
894,54
12672,65
14268,25
4832,87
5522,39
2294,102
415,19
7385,114
12512,49
6003,83
7123,114
4592,105
13565,53
4303,2
4812,108
9638,115
8215,46
9335,77
1429,68
4261,5
5004,49
14434,73
8856,79
2507,102
13787,102
7202,114
4136,10
5820,83
3800,61
5242,106
9717,115
9791,64
11959,21
3046,87
9166,12
12220,25
11521,24
6373,3
14694,25
984,68
12517,19
15147,7
3898,74
7153,114
13058,114
1993,2
5771,83
10004,64
14555,95
3259,87
14715,84
9976,2
3,88
4425,5
1197,68
7711,112
6544,6
3610,21
1535,63
7366,114
9279,10
5984,83
4446,64
7104,114
2949,46
13009,114
9578,77
1768,5
3807,77
5524,98
6262,27
9316,77
1014,68
11551,24
14710,90
2488,102
9654,72
7183,114
13088,114
14585,95
15457,24
6472,22
10209,65
4483,67
6255,24
12201,25
14763,101
308,27
9487,80
10767,63
9707,83
12880,84
6768,20
8733,106
7396,114
13953,3
9985,64
2879,108
3691,23
8966,85
3240,87
12395,12
13911,43
13999,119
320,37
13735,46
11660,88
4728,19
15292,78
1178,68
1935,10
1539,10
11021,101
13817,115
14254,116
2812,54
3770,23
9661,88
12412,100
3855,67
5285,58
1257,68
8177,46
7456,20
13724,72
3309,42
5026,63
6762,97
8534,54
12849,74
12386,84
4547,65
3969,88
2909,108
4681,65
13882,25
3270,87
12444,25
15006,101
13679,6
732,102
12182,25
14744,101
15341,91
6516,41
10212,83
12666,74
1405,87
1620,12
8108,67
3579,24
2860,108
403,48
13851,5
14957,101
9723,40
4258,83
4447,19
1916,10
345,43
10565,63
8564,54
2719,105
5551,5
2939,108
8825,58
12259,100
5891,110
10891,4
13246,16
14774,101
6427,90
14471,63
14149,49
14908,101
4264,19
13906,62
1652,85
1256,85
4866,87
5764,5
10972,77
13730,65
5502,5
12890,88
2890,108
14987,101
5479,58
13660,6
6640,90
10069,17
13101,42
13228,83
10033,94
611,54
1731,85
1335,85
2006,24
1469,85
9012,42
7460,88
3824,97
11138,2
4815,14
2822,58
3042,61
5255,20
9107,50
9489,115
1820,19
10865,72
3496,2
824,54
4542,84
6058,115
7789,34
562,54
1682,85
4896,87
7945,22
12981,98
5212,64
4720,90
2901,58
10162,100
7309,40
14785,7
8544,58
4315,41
13957,84
3038,63
7487,83
159,51
219,65
7822,73
14190,63
10095,46
5425,64
4847,87
5659,2
6578,6
11215,77
12932,98
13887,25
13686,54
2508,19
3468,61
14340,7
1850,19
15465,116
6184,52
854,54
7337,31
9431,2
11585,24
9692,43
1712,85
1316,85
4766,98
4926,87
8341,79
11450,65
12286,108
10192,100
6133,6
4636,25
4622,90
3225,10
5701,83
4319,52
1829,81
12404,63
4539,92
6793,52
13739,19
3840,54
14979,115
1980,21
9382,2
5139,87
11536,24
543,54
10125,46
4877,87
689,108
2420,27
6971,58
4178,49
2681,68
5171,39
10143,100
5914,83
11101,32
4296,41
11772,8
316,11
4199,108
14930,115
3428,2
8662,26
11117,13
7748,100
4828,87
10714,37
1994,40
5731,83
2195,30
4349,52
9294,10
235,22
3053,61
4428,116
6341,12
13627,84
4150,108
4907,87
5363,58
6638,6
834,58
994,47
1913,88
8613,26
572,58
10173,100
5944,83
13406,115
13225,40
5682,83
6816,12
9911,63
13359,40
12385,63
11989,63
12082,25
3444,67
8752,77
8430,26
10106,46
4698,98
8810,18
15413,60
4379,52
5895,83
1963,30
4043,103
5036,93
9324,10
13135,2
13412,117
14430,34
14053,84
3060,77
8805,88
2597,87
13750,46
2306,103
8381,26
14171,39
3092,29
602,58
15291,70
9539,83
1942,92
5115,93
4793,42
2035,54
4330,52
5450,83
5712,83
6204,20
3375,88
6322,12
6746,74
9275,10
13348,2
14789,88
8460,26
8801,90
8594,26
12133,84
5925,83
14502,31
9892,63
2628,46
2710,85
9212,75
7192,16
387,25
8417,100
8673,26
3425,67
14182,26
14523,90
3122,29
11804,30
14462,80
6234,20
11542,30
15279,73
10642,2
12340,10
8116,108
13116,2
13102,67
6486,12
13363,108
8624,26
3973,20
1375,21
3073,29
5836,95
9922,63
10593,2
7888,106
4693,117
7088,16
1873,5
7222,16
417,25
12093,25
12530,26
11831,25
11253,48
13590,6
1454,21
3152,29
5669,103
3735,84
9599,83
14103,39
5567,92
13492,114
14291,90
4230,63
6995,10
7444,65
9612,22
13891,119
4510,117
12347,26
7173,16
12481,26
8890,37
3668,30
6942,83
13895,9
13967,114
6639,82
6680,83
14418,50
10610,63
5866,95
11611,106
967,24
7918,106
8455,45
9563,22
10361,2
3386,88
10623,2
12560,26
6734,90
9667,79
2339,47
13974,9
190,103
3619,30
10484,72
1618,21
3765,84
1167,85
3954,20
4758,74
1442,24
1557,11
7474,65
9367,83
12374,21
15547,22
10299,26
8587,120
10574,2
7305,27
13296,67
7069,16
1661,68
15431,76
7203,16
6972,83
13966,10
4033,20
4575,74
2469,12
4690,61
5650,103
6710,83
7381,22
722,85
7560,24
13069,24
997,24
7384,27
10653,2
1131,24
5350,107
8041,68
12573,86
11048,6
6502,90
6106,90
1865,19
9193,51
14284,63
2649,64
3984,20
6661,83
11069,65
6444,85
6881,86
4947,67
10329,26
3028,97
7335,27
6872,37
14255,5
7233,16
1844,81
1985,20
4098,41
14244,112
2320,10
3600,30
2499,12
446,42
5680,103
7545,22
12944,63
2746,118
8269,53
1027,24
14857,46
2763,58
10280,26
2897,58
3943,103
1895,19
7349,83
15530,31
4616,88
6911,86
502,58
10199,37
39,68
8647,120
11622,106
10493,26
13647,14
6902,37
1721,68
6645,115
10597,83
10019,106
13508,84
12066,2
7575,22
696,45
2253,77
13929,77
14003,26
849,58
8337,79
14498,5
10310,26
7564,92
2027,30
13859,18
4382,42
1825,81
10884,32
8848,2
2480,12
928,58
532,58
7975,77
2727,118
666,58
8445,26
12383,59
13302,100
15014,6
10261,26
1744,92
6541,115
2427,85
10627,83
85,12
4333,42
8882,0
10847,86
3538,67
2519,88
7605,22
3014,67
483,58
12857,100
14951,71
5386,19
4412,42
702,102
3875,103
12034,63
10074,55
12295,67
9315,3
14549,64
12952,108
10536,86
8005,77
8475,26
2234,77
13984,26
3951,98
2225,28
8142,82
5585,84
6309,115
12725,102
4363,42
6925,118
8711,10
8912,0
7756,46
11011,86
13628,98
13165,108
10749,86
1809,49
513,58
4761,88
7956,77
647,58
10210,37
9852,63
3685,63
6450,10
8530,83
168,23
3905,103
2408,85
4094,2
6522,115
10187,53
4314,42
6353,77
12339,2
8505,26
15029,4
2264,77
11820,80
2021,90
12596,72
9005,83
11878,21
9803,63
1501,54
3636,63
4307,2
4393,42
10735,43
7808,34
13016,106
1385,108
7868,85
10559,46
12276,67
9296,3
13195,108
15449,68
14227,26
12917,100
7683,39
13051,63
594,23
8560,83
4520,2
332,23
11075,84
12429,16
7054,16
15543,117
2530,88
6140,90
2208,37
13347,98
11432,92
6063,72
9714,112
14222,32
4645,118
8470,45
10168,53
283,23
2664,24
6219,90
6912,54
448,90
12306,67
7715,112
244,31
7236,114
9523,22
6510,10
12382,62
14638,95
13361,117
11597,21
7084,16
1280,68
6266,27
13176,108
3,90
6725,83
2014,63
9758,10
10677,51
11200,92
13032,63
7187,114
14589,95
13307,2
575,23
10580,118
4353,67
3293,87
10654,67
1359,68
11810,21
6364,77
12368,19
10133,72
3810,84
12502,19
7266,114
14668,95
1091,24
5862,95
7400,114
11607,106
7854,55
4318,2
5223,108
2169,58
4304,67
8638,100
9989,64
10471,67
6200,90
8932,89
1048,68
4703,72
7017,83
2388,102
5038,62
7479,114
3761,84
14619,95
1042,24
8309,46
329,88
11660,90
8069,64
6310,83
6792,86
281,47
11516,45
0,34
4133,77
4334,67
3274,87
5368,58
8260,46
4072,67
4587,18
1474,68
6326,27
12870,14
15010,101
5068,62
3791,84
255,31
10752,63
2858,108
14649,95
3353,87
9459,77
13468,84
1754,58
12229,102
1384,30
4684,72
1571,85
12562,19
7273,22
1524,10
11373,117
3059,54
8568,54
7990,77
2809,108
11782,56
352,48
1023,24
10486,65
14017,3
14600,95
6336,112
8290,46
14778,101
6490,27
15494,42
6294,115
14153,49
7904,10
8050,64
10782,63
11742,105
11324,117
4478,88
4734,14
12659,36
3693,47
3297,47
262,47
12677,90
14991,101
13494,83
1414,30
10459,83
1601,85
7506,85
5049,62
1735,85
379,43
1950,10
10197,83
14352,114
7464,88
8020,77
14983,72
15070,101
4461,40
6062,115
1552,85
8751,3
11354,117
5583,117
13682,26
4738,25
3723,47
4218,26
11064,18
5379,58
9190,50
7652,31
1444,30
5618,74
12161,102
1631,85
6275,115
4979,87
7885,10
6173,67
7434,74
11346,118
3977,48
11465,69
3278,47
12378,36
12658,90
9141,50
1120,54
858,54
1541,84
1582,85
7341,31
2776,65
9435,2
4930,87
13769,72
2473,27
14727,4
13350,88
3928,48
15549,112
8179,83
10956,84
11735,51
14139,19
9051,12
7521,83
5009,87
6043,115
11029,74
5143,87
955,108
6437,5
7524,88
4719,25
14843,71
9595,112
4300,41
7633,31
6122,115
492,54
4826,87
626,54
4203,108
4960,87
10939,36
11121,13
7475,88
11245,79
11897,5
7117,114
3581,61
4775,41
64,21
5735,83
7251,114
6029,72
9632,115
15215,64
9081,12
7804,34
10159,46
8326,79
9479,58
5814,83
4465,0
5948,83
222,85
7068,114
11691,21
4330,41
978,68
4990,87
15141,7
5168,93
5765,83
13126,63
3819,10
14824,71
9328,10
14543,31
429,11
1730,117
14865,72
1191,68
7834,34
9050,2
9432,67
390,19
868,58
4765,90
8356,79
14536,18
5978,83
7098,114
5716,83
4797,42
642,11
14634,95
3319,74
8190,46
9310,77
9062,12
1008,68
15256,78
5512,24
8470,100
14194,25
3478,67
8805,90
6489,6
3175,29
8409,90
10140,46
10663,50
10985,101
5253,29
5668,42
14895,72
6466,22
5929,83
3398,74
7049,114
8747,85
10203,65
1961,107
11531,45
12195,25
12236,63
4349,67
4610,108
14789,90
14393,90
8677,26
12070,30
4272,49
5306,40
10036,73
12667,20
2653,105
14205,39
3592,61
4511,65
4786,41
5746,83
8960,85
4364,52
9309,10
8516,108
8120,108
9571,10
4703,6
12146,25
13423,3
1172,68
7255,74
2544,54
7079,114
3543,24
711,87
2824,108
4778,42
9112,75
12359,25
9291,77
1877,5
3520,77
989,68
13594,6
4277,19
1123,68
727,68
10966,101
7812,113
13239,74
2683,105
5033,2
10797,63
5167,2
8990,85
2099,54
4790,52
3379,74
7608,54
13895,119
13136,67
7726,46
15469,91
15188,78
940,68
11655,30
10977,115
2178,54
4984,2
12532,74
13974,119
2050,54
9142,75
1773,5
5806,110
3445,24
2953,87
3390,88
4684,6
13349,67
13624,6
7039,18
15267,78
8816,90
2493,102
1488,21
12768,21
12902,21
6477,22
3865,88
4517,14
6421,90
7073,16
8152,46
12722,90
14902,101
8432,100
10204,20
1250,85
7793,113
9450,83
10066,86
12884,88
2884,108
2402,68
2080,54
10657,2
12581,87
5354,107
3475,24
7030,90
8131,108
10065,90
9003,37
12460,26
12801,90
12974,18
13057,16
13117,67
13654,6
1518,21
477,54
10824,115
9542,22
5851,95
7004,37
7103,16
12752,90
1888,5
7237,16
10859,72
13008,16
5248,61
7865,73
437,103
1676,85
11937,106
5602,64
9278,97
4782,2
7459,65
8538,58
13483,16
2767,58
14383,7
497,90
13556,6
6536,90
1548,21
3683,30
507,54
5419,64
1231,85
4841,87
6957,83
6162,108
6296,108
3242,58
13443,65
10363,26
2383,68
10946,118
7369,27
13255,14
7133,16
4160,103
5495,59
13651,14
12057,63
9163,2
4627,20
10819,13
1182,85
9308,97
13656,65
4750,90
1823,81
2931,58
4533,92
4748,17
9123,51
1795,19
4345,41
2774,74
9257,51
14973,115
7920,22
537,54
6987,83
4871,87
1395,85
932,58
536,58
6945,86
10137,100
10971,3
14319,5
2110,30
13464,16
14880,72
4988,83
14236,7
14583,51
14299,63
4065,108
10708,74
5259,88
5023,77
4004,98
8371,79
12846,88
6029,6
3443,61
3517,10
7350,27
14838,48
4375,41
4416,42
11560,24
15178,116
4144,108
9581,3
9319,3
566,58
4814,88
10423,26
13799,90
13537,90
15048,6
12723,102
1804,81
7549,92
2998,61
14266,7
6286,12
441,63
10083,106
9238,51
12392,2
2579,77
4095,108
11060,88
779,58
517,58
154,6
677,47
11890,20
15407,60
3125,21
14465,72
2412,85
13114,108
5263,35
8637,26
6176,2
6635,58
6198,20
12887,102
3988,103
2491,85
3021,85
149,12
4397,42
11744,87
10911,86
12341,77
15159,116
4125,108
13662,98
8588,26
14023,77
3863,108
809,58
1843,49
9300,3
12922,59
1989,103
13780,90
11801,69
1163,61
9886,63
2704,85
11396,20
6556,115
15372,116
2139,47
1602,108
14310,26
1794,49
14067,39
13514,92
9837,63
9259,86
10508,2
14226,32
2655,85
6862,77
10291,4
2789,85
2352,47
8618,26
11135,100
15087,68
3067,29
13810,90
7717,39
9916,63
9527,22
4420,2
11968,74
2472,85
9210,86
11825,25
10242,4
12785,67
2303,47
14401,50
15434,68
10547,51
10230,115
9867,63
2740,21
4242,117
4371,2
7167,16
8884,37
13259,108
13407,6
8386,26
3097,29
1775,49
5994,95
4070,10
13437,114
12611,72
9557,22
1095,24
121,84
10355,2
5489,108
1576,68
6447,77
7118,16
6204,90
10216,72
197,42
6584,82
7021,83
11752,18
4751,115
3328,83
6757,10
9897,63
1655,68
4783,67
7197,16
12505,26
12983,65
9478,79
15540,26
171,26
10933,100
5121,62
5644,103
7779,112
8073,64
4642,64
10662,51
1125,24
10385,2
6787,37
12874,14
7148,16
1344,68
1859,19
1380,21
4239,61
7326,22
6875,86
11063,65
12353,19
7009,86
8184,53
942,24
12794,21
1076,24
680,24
9087,86
11736,50
7099,16
9138,51
13890,109
13048,84
12432,19
13210,84
11276,65
4130,10
12566,19
7277,22
11014,65
11377,117
12652,22
6960,86
10274,26
7280,27
11550,45
34,34
12904,14
7178,16
13143,30
1467,30
13941,10
11310,63
4505,72
5625,103
14524,102
8054,64
14683,95
10528,64
10803,3
132,47
2883,59
2184,58
14061,48
3760,103
13094,30
5838,103
14019,51
208,42
15394,106
4093,20
5053,62
6856,86
8105,2
4695,88
2642,118
6990,86
8592,120
4478,90
9406,108
5432,58
12738,102
10974,6
14449,49
5655,103
7520,22
8084,64
2198,77
5016,116
11358,117
1136,24
4049,98
12689,102
7656,31
9781,106
13688,72
10634,22
7337,22
11786,5
7020,86
611,58
215,58
2873,108
13302,36
15486,64
1951,92
10132,40
6339,102
2325,10
8015,85
12679,30
10926,86
10530,86
12825,84
2228,77
3945,98
2362,77
13399,90
14211,5
8311,83
15055,101
7686,31
13952,10
4229,42
10798,22
2732,24
5013,87
44,68
3896,98
13433,88
11499,69
13868,16
14847,71
9699,50
6182,10
3315,52
4308,42
7637,31
758,54
6126,115
496,54
2012,85
13110,108
353,5
15102,68
2130,77
7524,90
8035,77
6027,72
14853,111
7262,90
7121,114
27,20
9636,115
15219,64
2487,85
11246,10
6480,54
8794,65
11344,87
12008,67
5263,90
3926,98
11765,80
5615,20
11957,21
6112,72
11561,21
788,54
922,54
526,54
1646,85
6371,3
13140,108
383,5
4994,87
15132,68
12917,36
9708,112
11480,69
15145,7
7151,114
14828,71
5566,20
13491,42
11221,74
2214,47
15488,117
1195,68
7838,34
11795,80
334,5
394,19
3608,58
6244,83
12491,49
4444,64
7102,114
9953,64
14502,22
4106,5
9314,77
556,54
7936,47
1086,54
8896,89
112,77
12729,106
170,18
9652,72
7181,114
13920,56
13306,117
6093,72
463,11
14701,87
12808,106
4742,108
31,88
769,54
1225,68
9742,2
11244,98
6968,6
14241,102
12496,19
13299,114
6012,83
7132,114
4790,41
8486,83
184,74
3238,87
8224,46
8761,22
11920,88
8926,89
8504,100
1176,68
362,80
11019,101
13796,102
5408,90
14613,95
5829,83
4291,64
11211,42
13291,115
7083,114
1255,68
8175,46
9295,77
993,68
3365,20
12847,74
7162,114
4096,10
4545,65
5780,83
4679,65
11510,45
6396,86
13503,16
9374,77
3603,77
2065,58
3804,67
12180,25
1206,68
72,102
2285,61
15480,67
6916,58
12859,84
14698,31
5859,83
2578,54
7375,114
9587,77
13293,16
10855,6
9325,77
6271,27
3554,77
343,80
1914,10
1974,61
13273,74
8562,54
12414,84
4575,65
13534,115
14594,95
11151,4
10889,4
12210,25
14772,101
12174,102
1236,68
4364,67
4505,6
7256,18
7898,10
8156,46
14147,49
10776,63
11951,30
13904,62
9991,22
9454,83
11185,2
10693,65
6479,97
13263,2
2888,108
9512,24
11102,4
3249,87
12585,87
8235,46
12805,90
13658,6
14985,101
12125,102
6192,40
3220,29
9010,42
11264,2
2747,105
5498,117
2559,54
3899,88
4551,14
13200,67
12622,90
9105,50
14936,101
12157,27
6056,115
13714,59
11766,105
1680,85
1284,85
5035,63
6344,30
8543,54
8147,54
5530,5
2918,108
8542,58
7761,18
13688,6
14753,101
15491,25
12155,102
7485,83
4546,20
10757,63
1235,85
5657,2
8723,106
6166,108
11032,2
11166,2
12930,98
13566,16
15481,22
2869,108
6747,90
14966,101
1848,19
296,102
1710,85
5020,61
14461,114
11071,115
13848,116
11291,118
12284,108
2466,68
4634,25
3880,88
5578,59
12402,100
13718,6
14917,101
7515,83
9683,40
10944,10
14977,115
7850,73
4911,10
541,54
11243,77
1265,85
687,108
291,108
1103,23
4875,87
4699,90
10920,67
12737,26
1878,19
441,52
13889,9
620,54
1399,21
3426,2
14596,95
5027,77
10335,87
5462,5
9116,50
9014,2
4148,108
571,54
1691,85
1295,85
1746,21
4905,87
10171,100
6112,6
2447,68
13223,40
2540,30
4324,41
3002,61
5215,20
11087,72
7496,83
12443,114
9361,2
8750,77
4562,98
522,54
1728,88
4856,87
9322,10
4409,41
9440,2
14051,84
9426,67
601,54
13438,86
4935,87
8641,26
862,58
10055,46
4169,59
5710,83
4791,42
5844,83
9273,10
3992,103
11177,86
13331,108
9391,2
3472,67
11545,24
3009,77
4129,108
4886,87
813,58
5923,83
6093,6
3507,61
7043,114
7299,40
8407,17
11110,32
14500,31
4136,3
8671,26
11885,65
14521,90
892,58
10085,46
13877,25
9303,10
244,22
3458,61
6276,63
13518,92
15321,116
12315,63
9421,2
3502,67
11575,24
4159,108
4756,98
8622,26
9018,26
14150,39
581,58
4208,0
4772,42
5691,83
4309,52
9920,63
10878,32
12394,63
6301,12
12091,25
15231,78
8701,26
11829,25
3587,67
3150,29
5404,26
794,58
14101,39
6859,10
15422,60
2093,54
4228,63
4388,52
5904,83
3488,24
9159,86
15441,73
1822,5
8652,26
7592,46
8390,26
12609,72
6274,30
6912,58
10608,63
14295,26
6213,20
10621,2
6975,77
3573,24
9242,13
11859,25
13342,108
6174,28
8810,90
8603,26
13997,39
1858,49
6247,18
6588,82
15471,73
6761,10
9901,63
3652,24
15429,76
7067,16
14414,98
9818,65
13569,6
8682,26
3131,29
4688,61
7787,113
720,85
2074,54
10651,2
11685,30
255,22
5348,107
12571,86
9360,89
14420,34
13372,108
347,25
6104,90
14364,102
12590,72
3082,29
1329,85
4524,74
12798,21
6879,86
9931,63
4568,117
10368,64
15239,73
13888,109
5459,59
7231,16
11446,98
12539,26
13599,6
11262,48
4457,20
4658,10
1463,21
5678,103
348,105
10463,72
10697,10
14243,31
9346,83
10447,64
11077,2
7453,65
9170,86
13900,119
10278,26
460,23
3633,24
12122,88
7048,16
15484,25
12416,77
7182,16
13550,6
9463,79
12173,90
6951,83
14394,102
14427,50
6689,83
4669,61
10982,115
12649,19
6290,108
6909,86
6009,95
13989,53
935,23
976,24
2377,68
12993,88
9121,86
5370,108
10678,118
11671,108
13645,14
14544,46
7395,16
4423,5
9172,51
199,103
3628,30
13506,84
212,42
694,45
8853,42
1566,11
12779,21
6860,86
14496,5
10308,26
2328,68
10905,16
12152,88
6851,37
13857,18
8568,58
7212,16
12520,26
13943,58
3345,92
6719,83
2478,12
5659,103
7390,22
8846,2
11127,65
11160,13
2725,118
8248,53
11650,106
7434,65
12046,106
1140,24
10070,90
10259,26
2962,61
13055,40
12576,42
2295,12
7066,83
12878,84
3998,98
7341,22
11441,117
8626,120
5324,5
1700,68
1853,81
12811,30
3334,54
11374,63
10474,72
9555,31
10037,34
8003,77
12829,84
2232,77
3512,97
11029,65
6841,86
7543,92
8577,120
7295,27
12851,102
8274,82
4086,103
4361,42
7454,20
3225,3
11009,86
3419,54
2459,12
3023,54
907,58
511,58
7954,77
645,58
8785,5
10051,90
9729,39
3903,103
6520,115
12640,40
4037,103
10606,83
14939,101
4312,42
4439,83
15237,73
4241,98
7584,22
2262,77
8033,77
10555,37
15158,116
10319,26
8607,120
14231,70
943,102
4787,42
4391,42
7701,18
2753,85
12013,63
14410,72
1383,108
10120,45
9583,106
13193,108
9294,3
2274,87
8843,67
12026,2
12112,5
7984,77
8454,26
2213,77
12915,100
7755,25
14706,70
8424,83
8558,83
11932,74
11073,84
14361,72
4342,42
11293,87
3547,67
10990,86
2528,88
12239,2
2292,77
10332,86
4009,98
13725,90
9974,112
13859,90
9712,112
5436,20
3884,103
307,12
2387,85
2783,85
15534,114
7488,31
11740,25
12304,67
9324,3
12318,2
10545,86
14852,16
6508,10
14152,19
14391,72
4372,42
11901,64
10841,84
4215,58
5390,25
13944,26
10675,51
13030,63
7185,114
4365,2
11808,21
292,10
15545,64
75,12
6362,77
3349,65
2248,47
7738,34
11408,87
14185,88
11031,100
12366,19
1769,49
14042,39
2963,29
15117,68
12605,72
7398,114
5860,95
9812,63
4490,118
3645,63
14316,19
4316,2
5221,108
5362,84
8449,45
8490,83
1308,68
